Arabic,French,English,Historique,Geographiqye,Civil,Islemic,Math,Physique,Siance,technique,Sport,moys
10.860854273679529,9.284235046820006,8.842753718359761,11.228087539224171,0,0,0,0,10.447638968700106,1.3251616095792262,5.539980693513669,18.56509255460204,0
17.66819786097532,17.08604245319715,16.217172667818417,15.305915415534447,0,0,0,0,5.852045727763684,6.899665508748198,18.08341265290753,14.759661955686562,0
9.25188343706264,5.986296777987883,10.710769115767256,6.846642140952268,0,0,0,0,6.288085959276946,4.603263891096123,16.732292477052187,16.71862808187849,0
13.880638022799312,11.29678112212899,5.662073249246491,15.809586419626942,0,0,0,0,10.824341030018452,8.465892067632826,3.578069202805265,3.0149075813906445,0
1.705970859829804,8.391762558723745,5.510266819665119,0.6635693651873775,0,0,0,0,0.07788142394239417,7.87082744978483,2.828547681505633,13.218013308436028,0
11.662323928113778,18.999483149908393,7.609339516645674,2.254318488304392,0,0,0,0,8.767623343756583,16.870964148995267,3.1480202272917857,14.961442142946805,0
13.421996281667667,4.345845413833702,5.112181829072846,7.500680007229774,0,0,0,0,13.776603712388983,1.9918022278670033,4.44664795268487,9.15041807048955,0
12.709878305523393,17.711378679648888,17.084189329925742,0.7574258985130156,0,0,0,0,5.474468057961555,9.747433235083856,14.321570964330594,4.165913215642208,0
9.372440633495536,4.727654891683962,15.763609163887137,16.14231416639238,0,0,0,0,12.833792560241887,13.793286010054238,13.435937003954031,14.620899781524992,0
2.1759241710649735,19.928986826510904,13.39077308709281,7.7712622811498555,0,0,0,0,5.204102797517347,11.266163142187986,8.935440332900619,19.421508764007132,0
10.886435467985462,12.154469762225261,14.41568283612692,12.093117213720285,0,0,0,0,16.94181074419979,1.1431715642413298,1.904503898707901,6.419570977373401,0
7.35329641302052,3.822508326901295,7.654521813923251,3.318937351942699,0,0,0,0,2.6426019106528775,10.742354561110847,2.765942382441242,6.873282897512574,0
13.116180966848285,10.330087005870306,1.9883020174002897,6.83319977822995,0,0,0,0,4.677815453074636,3.41109673728615,11.127126148022796,15.433560961433113,0
13.771822190096419,13.219383714332679,1.3097346069271176,9.979469971636465,0,0,0,0,6.642829615860537,19.53635818894802,1.410946430050437,17.079958053454533,0
9.634464195266318,17.183075653459227,14.823672759559868,6.743547243226411,0,0,0,0,11.300062734124888,2.7173396373615,4.915264352452455,14.195404040952859,0
2.995351142390996,4.248896514700336,5.225952456228004,16.55813307708777,0,0,0,0,17.744821485559818,7.27105551602868,4.141043027342091,10.600715785075565,0
5.216789654821159,16.552574486889856,4.619004139519665,5.377727822109851,0,0,0,0,1.4775782492217604,17.239648398713953,9.884635160809825,14.2515166507958,0
6.826399048269032,3.7778125154308895,4.632310356669251,10.71765267149221,0,0,0,0,7.321338519560976,10.436934616936725,3.9005899076061223,10.967930729903559,0
18.456153741112363,8.087779621300331,12.036121747314262,15.775323238806436,0,0,0,0,12.487718415344794,17.527942245702377,5.738228648148464,4.955721706434996,0
19.1237873342549,13.964822654250295,18.603829253225705,12.903334165242715,0,0,0,0,18.656314689940107,4.77103882275051,4.376039674344638,14.722276884981646,0
6.350218876091627,3.4941956390977102,12.905422007553579,6.438143369075475,0,0,0,0,6.547663054502184,8.443231730126309,14.186877150316636,15.406286289847163,0
4.169272020953527,17.530131525341815,5.69093228619521,3.499589295889296,0,0,0,0,11.207487962616408,12.637625725155106,19.720205204884785,11.106522198205994,0
11.521030466248511,10.706007554690565,8.48717628744807,0.13667747107324324,0,0,0,0,4.655316741977693,2.9999315076349586,2.3340027069093616,6.874391761602849,0
2.9187248963444556,19.915546926433976,13.316862418087332,16.120172787140177,0,0,0,0,15.00824227042626,16.646238931784627,14.994226638066824,12.936758010284317,0
19.794827713546393,6.929224232294886,16.259967579408016,2.80725607925999,0,0,0,0,2.9084088975609657,10.127339392793903,16.486324261878053,4.173341458521973,0
2.615626733043479,16.696112260385565,14.658146088554819,19.332024204319904,0,0,0,0,2.366220751027519,7.352951596429966,2.0722375494091616,2.93801264496127,0
3.890741219038696,18.2450204877473,19.72019567919422,13.263322435565053,0,0,0,0,12.203585338085334,15.488645673001999,3.49584601048593,4.420089891671859,0
4.195316895329366,19.92414228216193,16.554960893223292,18.984762227756256,0,0,0,0,3.6043904872582333,13.092144313541194,8.464909498075137,16.129182518848737,0
18.034944379175684,0.14827864587207973,6.482542301778209,14.841104270378207,0,0,0,0,14.348079414261374,10.249376393076785,3.031141966345079,0.8317736913252949,0
13.844083931599977,15.005173435180389,12.121747805150587,18.81442131378299,0,0,0,0,8.18777093755094,6.104577812803749,4.092819388633737,7.362044501497591,0
4.045065012098357,10.482167083543331,18.9312381919043,4.838913988639131,0,0,0,0,12.232359273204562,11.975949735819862,14.260190421135983,10.998456372018865,0
18.579548287394687,2.5701056071359796,0.06547599285165129,13.364049803157084,0,0,0,0,8.28899702169361,2.489527668557272,16.119213898035586,9.685135149482445,0
19.583743869847122,11.956845515473782,8.627843781661426,10.395006594316103,0,0,0,0,7.451994617722906,9.575758323631536,10.43339328041857,8.672788436573073,0
3.123478556839785,5.754180170806398,14.731256568043783,5.230058364409449,0,0,0,0,6.708575370976382,8.960612964245573,9.597128537014594,0.7040011539789104,0
1.0218264696864887,5.288764327961186,3.8551070800068388,6.226384376077854,0,0,0,0,11.904272370098578,1.5490259837169362,13.684120940295255,15.21678324957087,0
18.0311130176973,10.9912474122361,3.082992917368672,3.2232826746247856,0,0,0,0,5.606270055358578,18.044439340989765,3.6614353167084546,8.096476474287249,0
5.1511673630087,15.245666195060162,0.7498415538914638,2.084606169155163,0,0,0,0,4.638153616631482,9.315787358387714,14.896810894115077,15.573448483269301,0
16.635954350935332,4.783778256324178,8.592084215169514,0.3307715319973248,0,0,0,0,1.1185156020702647,4.266497967527892,16.046422168752155,8.274222142750583,0
16.871658247298125,19.344433012157218,5.39416885328599,11.861927291672758,0,0,0,0,5.956507526142342,5.291935942757677,18.357356395465136,11.289633990038466,0
7.287731550973073,17.995640806812677,8.422232292508964,11.028972590630037,0,0,0,0,13.636328576753948,8.666885097132553,18.032614995485638,18.823958510917933,0
0.22543792488951775,16.51493728664632,11.552831253676787,1.945880951928456,0,0,0,0,18.729826077854344,19.562583377041825,10.901026090605072,11.483724001161896,0
9.577323412265441,10.35955905456311,16.51094148334122,6.161909681866851,0,0,0,0,0.4774484827743519,6.466827528805823,4.423577082736035,9.929067468978248,0
16.584620552211,5.67498294547698,13.64045333718259,9.634847241897756,0,0,0,0,13.52642743188358,5.874006317798079,4.806906777072582,11.801645442894479,0
8.965823921210578,18.786195251982715,4.744186100078989,6.511318526414531,0,0,0,0,12.358194547850864,10.91305849972535,18.13570344124078,8.092439883648002,0
10.774357762462722,5.497733227744515,3.4693805568773906,1.5348722109291235,0,0,0,0,7.789934513300287,2.3164528462020217,9.196194497383527,13.304088156977713,0
11.718525344298527,4.5014205660311895,17.5845131543685,4.233652490520288,0,0,0,0,14.589819027280162,4.151295960893561,3.439929459619544,16.802059129507946,0
2.7415284450155797,9.287480304314354,10.176738212955495,1.730689050805847,0,0,0,0,0.7653992051671166,3.6492728759242254,15.467674977600472,3.606162583980397,0
10.223837363119717,18.696963358178362,12.057002195589575,18.853169354325466,0,0,0,0,0.6590711115792769,13.69074870181465,5.606877446442864,16.70338125071718,0
17.025153311448378,5.708180938445519,4.944286529646007,9.263995190255097,0,0,0,0,1.761525238811954,16.387647351726176,4.592140159113498,8.205522835294556,0
4.147899606374581,11.004310849738381,7.077272195861126,2.30842987615677,0,0,0,0,15.188778672272585,5.50756564418567,12.890544101330722,11.906671169542424,0
12.51458226041072,9.116115502574091,8.024430054193603,11.464617147648848,0,0,0,0,8.889111448414244,4.107384074711373,19.75428794925116,3.4871429278725175,0
4.855628240147276,11.236722987468962,11.17025268511016,15.900161277375789,0,0,0,0,17.793335430946886,4.042850987721867,5.7696607081449685,8.148709866091718,0
13.194153263067044,13.153117615139205,15.887274515728137,18.950219917807765,0,0,0,0,7.168043724441164,4.433147166506226,8.680149927631938,9.761170315749244,0
3.254695398361316,6.821059981401909,6.214228669183339,19.4445454516501,0,0,0,0,13.200498133125947,13.33607720833059,12.567862674218802,1.653463547353362,0
6.810387442777779,3.5693213953907432,18.684344430604977,10.29974440292776,0,0,0,0,12.357246858888928,2.4097863418927834,5.923907950613683,12.137171662330594,0
11.867347639080979,8.172254271761306,3.0020351739045514,16.439989595923706,0,0,0,0,19.421028466890448,13.144958088889314,0.8087480279193282,1.6824704952950187,0
13.38876859989567,14.399478397353125,19.604438674507367,5.405402420786718,0,0,0,0,16.28341697326813,12.91713363746876,15.873274266725552,3.9132701822361815,0
0.45101455611442187,6.46822138485263,14.743634903122869,11.014655330723835,0,0,0,0,14.355862149773003,16.73193369250751,11.164780525421083,15.402385176757168,0
0.14534574736310146,13.396320619079248,16.19246362198931,15.697207724662913,0,0,0,0,8.77214618378397,8.879125550380575,6.874530129161891,19.62679972155611,0
2.8928348425388495,10.811781835723753,1.5481442448455485,6.87409011789496,0,0,0,0,4.648547217398324,14.826430215965019,8.469657686244926,8.726257010211146,0
6.186006733243515,14.98977598761779,1.4784154711352593,15.9570399474701,0,0,0,0,5.457977553040312,3.722952399335653,0.16328487497164312,11.676005747723757,0
5.5675419745721255,7.679439845467446,5.6332086257508625,14.642035295515129,0,0,0,0,6.437550585511893,17.53128918780783,6.72822942381292,10.89447951848884,0
15.099947991916434,17.066856742157842,5.360079317267541,15.816372270057341,0,0,0,0,1.3356996240568586,2.4733011710895836,18.609081498587745,0.8132745158436272,0
6.97890160389764,11.551575951420624,0.6079739901063141,16.952425940982415,0,0,0,0,13.235235468460393,11.535244249582501,13.274241346609328,6.1924102339961955,0
13.841351384490961,12.838852185900533,19.436605900047844,3.9750169560523485,0,0,0,0,4.656218982388404,10.196442552442015,3.082367046268859,1.4970552888562372,0
0.761022791992263,11.996921350859042,16.77361761024999,11.583316764477136,0,0,0,0,17.55559079785354,13.61361043981116,15.226356798574647,6.22106573135385,0
10.436378981738079,19.96846111319811,9.737428843417668,8.304334803535212,0,0,0,0,13.618423616918157,0.8832034944192668,1.9694668703683238,13.31275605654881,0
6.973888039140248,0.16315370050679734,7.67198554881322,10.368922219231909,0,0,0,0,17.642824855896503,4.313320967428835,2.278424943068038,1.3451096456629008,0
10.449156927766467,16.763936457533603,1.7829658249644753,0.37045974700314677,0,0,0,0,9.613773911049375,16.650581089330412,17.08124983589679,8.81059743069901,0
11.674322426906613,10.345693783144103,15.639159296490124,16.16094927661103,0,0,0,0,12.796554862204657,3.5387602992007094,9.076743550918579,19.84202284701041,0
14.070784712618673,4.978434946316197,4.057296456371531,15.105475510007473,0,0,0,0,17.822482725674625,17.77038891945591,18.213281030953162,14.985388547389025,0
10.962720675868237,9.907882676115722,15.731497418389695,2.548475161929842,0,0,0,0,19.006017374437928,10.339947385607818,12.489611315954711,10.54763023020861,0
16.575544624645534,9.294176415109535,7.732053991630927,8.197738310797128,0,0,0,0,13.89112937622383,12.993174459266875,14.193428127426875,8.185367423805396,0
7.462764558366112,7.012026904219512,2.3265823102169336,0.8843763469787147,0,0,0,0,7.776752092760093,19.136371912471,5.836525172166718,2.0804064897024643,0
19.629654225901685,18.168362432227944,13.806782864635709,16.561121519961645,0,0,0,0,4.401755525876516,19.387465832598814,0.7692699578744078,10.973396506423548,0
8.664620674541855,8.498380459884629,15.952805820287026,17.107096558530934,0,0,0,0,3.5053408891037696,2.970233640842057,17.55641426424489,18.460922696241607,0
10.621899606015004,14.405382479987141,9.971755707846203,19.910906284728995,0,0,0,0,13.383460084121985,6.7911489233646005,18.237839751425405,14.065111994452886,0
10.361055318957188,11.93580474210675,10.547571325283439,1.3260290423577192,0,0,0,0,9.756855841611191,18.252258243889198,0.9966890400486017,11.328630121876593,0
2.449579776131685,5.166983605962994,10.86916261372152,12.117123193643351,0,0,0,0,16.23819437917976,0.14286172279498244,3.9462836704195503,18.1978485074534,0
9.493243171037008,12.62863304010529,13.963803686458785,9.195136214437591,0,0,0,0,6.161037703210248,0.9181621317780198,3.406761885884353,7.847182629475933,0
18.616732480013653,15.99462365978053,0.6380295926706414,11.675863068683864,0,0,0,0,7.375912327829628,15.287092488040802,12.838488869365626,14.299100870272909,0
19.410619409722866,12.981622588584765,7.680004888928562,14.799748176910244,0,0,0,0,17.366973710799606,12.52038750271284,12.2841290079619,17.272869285902097,0
6.895985033253956,16.666570677282053,9.773266522628631,11.099219259263842,0,0,0,0,19.891902716642047,14.50125255894347,6.699889990101109,17.769901064190506,0
12.575907079054566,9.002519738297547,5.719998471373977,2.5446920176630816,0,0,0,0,8.394987690969018,5.6770467138448115,18.90293607659393,11.20569622638218,0
4.433019845571435,3.7481540418563375,3.921682220350624,9.862417951014015,0,0,0,0,5.663069155061276,3.7282893717299825,5.589714866282812,4.758567275816635,0
14.383519208223074,15.696214223815044,0.33832790096637533,8.984393369433807,0,0,0,0,17.79897635900881,3.2660498085344014,10.389007314820189,13.167549334785594,0
6.489449392030164,16.992662348507857,11.200114073114403,11.289828255609526,0,0,0,0,3.863482785750336,16.400250859892125,0.30428719513100555,6.682928874029919,0
8.98309541495578,15.401043175422767,2.4145125304524884,10.479269789905546,0,0,0,0,1.3438745088171777,11.148580381502612,17.815295726355235,1.7381944286792783,0
18.35984045930135,7.001072975283325,11.149590270545492,4.5648176261349205,0,0,0,0,19.498769569537505,19.12450267430302,17.374794552637404,16.854723239079245,0
6.575911436610573,7.371983894262877,7.329636280654603,10.456317721785313,0,0,0,0,12.486542827493636,14.059471262139338,13.379827302047651,12.625795093617846,0
8.190024070980627,14.029842469641924,4.7746061945083,9.668092136731193,0,0,0,0,14.464630203162121,19.087396028299036,15.411416451465032,8.010620942427904,0
14.674359982906143,1.787934709677863,6.361344780664593,6.738953097186206,0,0,0,0,2.252800074225356,18.936475441403072,3.700396173406748,0.8763312150459557,0
5.906738471922339,10.304349779155416,9.396450648371271,15.509814668040626,0,0,0,0,2.4671650058134675,2.18747209856901,2.65251839602334,11.019316738332158,0
19.708732036798654,11.354038146699349,15.701247612505092,13.45002454440488,0,0,0,0,10.503280806261515,15.47126815034538,16.04069500503202,4.5317341817154055,0
6.0951852389361,8.825036077169308,8.28395701385326,14.845001770894138,0,0,0,0,8.247962633044786,9.230036731976304,14.536761091188964,6.781948287157902,0
19.61644988565474,1.6557509109312307,19.17835124680912,17.353700301187416,0,0,0,0,12.10306187546697,13.62914429972198,2.104028544473626,19.203822493871257,0
11.044118686699505,3.4017287734265422,13.84541974806056,2.161718956117078,0,0,0,0,6.081724282811609,17.62466770934416,13.11573723415481,16.960361638942288,0
6.453730433934397,18.45666849949008,16.45243282775001,14.643304297131866,0,0,0,0,17.25074449135222,15.276868075910222,17.987848410814195,18.048274144722022,0
3.551912006868243,14.769476777424027,13.066608529830111,5.655830814679062,0,0,0,0,14.776247743005698,2.7503312563361026,2.412855221312522,1.7059922380489634,0
10.616907670849393,17.15266358979791,2.9847573141788386,18.208238332162917,0,0,0,0,19.31196586287787,14.59281152078452,3.82534392418872,2.2810455526388207,0
8.045765403885468,15.076472449169035,18.30958629947939,4.824800375253804,0,0,0,0,7.028778145225862,15.604174299902276,5.300550100669785,12.045106070136661,0
17.14676437489904,13.788445087190066,18.498464111216055,18.469962879811415,0,0,0,0,3.41219084029742,2.06648058265537,11.30426651684781,9.708009424086612,0
4.234728243569532,19.930163775257892,0.26775519273652737,14.900098738045553,0,0,0,0,10.269120199367013,5.263652290231833,11.283398022831136,13.103613299746602,0
17.85856326474152,15.949301046228374,5.656389681791428,6.191653229762288,0,0,0,0,18.24571118803087,12.853616761371287,11.472023132733167,13.09194700161288,0
1.7257218013159514,1.8570345110552688,10.808824262577364,3.2623573639389747,0,0,0,0,7.123635782209603,0.7774139418055759,1.752967330637023,18.456329347631918,0
14.344335837737084,6.593068386372998,6.773068747218733,5.34647118775106,0,0,0,0,4.297269139342578,4.961652711396756,17.18806594559989,1.0995230398480649,0
0.9323722161328862,16.559949940643783,17.296114528006918,12.422125879769546,0,0,0,0,19.004999661388677,7.74763785795747,16.140064793516146,3.8080462337565724,0
0.0770661592358457,7.33981731586284,11.892001158356853,6.348953722515036,0,0,0,0,19.999721479483917,17.51132078227322,10.044483684980772,7.210999240482785,0
16.83193519011491,9.502406240733217,6.100601117942562,14.002904791254316,0,0,0,0,2.8534344349511143,14.082078739551937,8.519708892717695,4.830090110880287,0
8.823824023637192,15.064246887827135,4.342386319035699,9.99367701010113,0,0,0,0,2.329987439348684,6.309620152000268,19.193969920558736,15.75943972950103,0
16.672927263149692,10.056767097803124,8.886883844834507,11.276805967342995,0,0,0,0,17.069921554373348,18.69719712993292,7.995040602742556,14.008880629641482,0
7.114899495419302,2.741620633311128,18.015466956861996,5.195064021279643,0,0,0,0,19.83294603491752,10.289493438188371,7.966188895030117,12.56180040179564,0
18.547743166409575,4.310394635899106,2.9078161380780743,6.128279167519278,0,0,0,0,9.452299137523156,6.407123615844375,1.8086074161858834,18.499009174811615,0
10.20690913749733,14.96341448919856,18.871530759456864,15.518138647970135,0,0,0,0,10.325413929208402,8.345115566755236,17.43342750343594,1.6498820856793261,0
19.52200870749614,19.503376638989067,12.229492001002109,18.70685376415451,0,0,0,0,19.527418077480398,18.895169011339302,0.1597470888645236,7.237752091118715,0
11.020286833819986,8.786157759832973,13.116786741157888,16.165366046281278,0,0,0,0,2.585395645043338,13.982407111644136,0.6052957919455171,18.41291492404787,0
2.0418492757299744,5.5394512307722055,6.74695330414812,15.290710531654042,0,0,0,0,12.124509389670123,16.677146557158782,18.6154048199332,11.446318152943025,0
18.022686149539446,1.8458253173688632,19.46750853210553,16.75521188329682,0,0,0,0,0.9030007212921021,12.58688800126251,11.249724219652371,9.20170479089688,0
15.425804952815039,4.167531743717346,15.911987698342863,12.475220382212953,0,0,0,0,10.469669561711154,3.1727322341240027,12.454515250898044,10.568782759347886,0
4.1600666117287926,13.80088522821959,3.172297706600098,1.9017412826549918,0,0,0,0,12.20268049685021,0.16222060480022282,0.9380438698080806,11.18708885798251,0
19.05446457029646,8.924849361259097,1.6563503847689254,15.644865936438098,0,0,0,0,9.085261813050906,13.73776955774339,1.7812351548855165,6.503115172515699,0
18.88251750798642,17.542419670199834,17.78123606381259,3.4297588646098953,0,0,0,0,6.443234896410896,15.00542219612922,5.6524488501363335,4.512865158523647,0
5.15673357940273,13.652993231618211,4.443745877153258,5.117547922656913,0,0,0,0,6.853507037712179,12.532020728513816,17.176945372477007,12.118008862145736,0
0.1348527832167412,16.964103589097657,7.053515653269294,13.361610529470013,0,0,0,0,10.974283775438096,17.758149199394815,14.322022925321638,4.143495477833479,0
16.97551872725131,14.26386083316162,15.54781015472538,15.245083867842187,0,0,0,0,15.277262806318312,14.196757481901399,17.657783880075307,12.35175237741373,0
1.1598013096378201,19.12145459460774,11.927990304374756,5.329580787094789,0,0,0,0,9.351732529136516,3.875736796148812,3.8648182344599835,3.7318604209174655,0
1.450179292199354,0.18932984408600806,8.322817534642617,10.372581468527942,0,0,0,0,1.8753764947177154,6.41590326238227,1.0213188469700962,4.043503440181107,0
6.617102511797047,18.124812972493906,10.507439309788495,1.5170844812869322,0,0,0,0,14.086926658034333,1.1889092563711579,8.745804227778113,0.8975004394679376,0
3.3068682513285075,12.046595524743521,14.940470083108746,0.18850095537257472,0,0,0,0,12.562643905787446,9.301868786337618,17.835756615169057,2.0730774676028663,0
9.456087662328672,5.603779161458091,12.139231290505082,3.4305230345113946,0,0,0,0,16.959556675373964,12.547544889334803,4.918595109882107,10.924482780425143,0
0.6481868815951874,17.74310013310188,10.659741158075844,17.26643595985835,0,0,0,0,7.247685542597386,17.054089914836503,17.413674188776028,9.288582807577953,0
2.06312449649781,14.03756895572692,2.77601242465352,11.252363930430725,0,0,0,0,0.7183762066202615,16.289878882772506,16.96292894085469,0.9189423701140487,0
14.484575872611368,14.859965115006034,18.2664957971749,1.3469778764064988,0,0,0,0,9.518028814410311,18.881476767093176,13.325096092174944,17.675523500971572,0
14.021576147302149,3.2205519621671708,12.591111575027632,17.381742991302154,0,0,0,0,6.03810495958399,12.78305750521679,16.090676019023956,8.177110599228003,0
7.242393122966629,16.425927489414352,1.7610896022873135,7.702188344508414,0,0,0,0,9.969631986934,3.72184116337849,9.144195375467309,16.280728956769416,0
13.220456677117504,1.8965421781059466,2.528865538551257,6.723134223039658,0,0,0,0,7.066594292095885,15.541716565894557,13.879180802657709,15.651180162422957,0
16.42496824280156,11.28764305631368,15.22158201895272,18.356500237143557,0,0,0,0,16.26032579536782,12.42685779847849,13.820859204783273,5.084436997406543,0
11.692566537963252,18.458455420728683,6.9892768127564615,7.767071339709273,0,0,0,0,18.57330896988096,1.0623619264590678,10.25532899029381,2.90234588010869,0
13.497825785602783,10.720392555414172,6.722405145405941,3.308809256673848,0,0,0,0,3.889446233491194,11.332594635333775,12.720091994343592,19.451156444612838,0
16.43304408684838,10.415244941218802,6.425830191290043,13.501988421599616,0,0,0,0,6.742886643165393,3.3128246992231536,7.383871179882007,6.700829949732858,0
0.9787165067102066,9.697855823531938,8.060511811762767,7.152173927684171,0,0,0,0,16.88219888219486,4.270282233881129,6.942450885152556,13.927361031308825,0
7.116265582386825,1.150173370776737,16.019058207085216,10.11493852718327,0,0,0,0,16.82471652817999,1.3246202756606484,12.639619673061866,14.457276611054514,0
7.110904776383431,19.86251450711229,9.065630084824521,1.271080887793814,0,0,0,0,16.46340691936248,6.3587751934361725,10.366031044132964,5.218275113902504,0
0.22224279069569475,5.660967713744222,2.909747064958963,19.16452548991539,0,0,0,0,0.8881218476955421,16.180322509833875,3.8641417905436515,13.093341059663393,0
9.829575500216436,14.71465323701259,6.508223379446736,6.2606837105249795,0,0,0,0,18.452915449180477,9.204423965747077,13.086635904405446,6.602822026776652,0
7.967885537875503,6.2522867222562954,10.12982164637664,19.97642010038088,0,0,0,0,3.500770317395152,15.840475230519964,4.453261705305767,19.51620083872952,0
4.177414961867019,9.008467535588203,17.311472320638913,11.05380698912649,0,0,0,0,4.816314427904231,16.96299800052922,10.60681383646893,14.154455227145315,0
10.944254592174369,1.6280371508125713,12.088116752475216,4.694545591012678,0,0,0,0,18.12400895228536,18.391330087124793,5.269461516689285,12.49302421195332,0
2.38093844364196,11.857107654319165,15.916125651217289,8.342569785024791,0,0,0,0,15.449994788608105,7.378169100601197,10.819114625662964,16.62590852358936,0
9.272781099630281,0.9912798880562002,12.8910015287724,1.362064063505708,0,0,0,0,15.238797319048514,9.795553012803524,16.695590862529794,15.902086169720494,0
7.456416890267812,1.1329349828972313,11.683633430524187,9.206648867656867,0,0,0,0,4.744814830985764,13.802861062881181,16.23439953676442,9.091072630330439,0
16.30168990507523,15.962783491307821,14.790330041148465,5.82598477299684,0,0,0,0,5.908142020515806,1.851026865472143,17.44210186802961,1.9144180817055756,0
11.944246843282478,0.12901793570319509,8.296471718786043,3.1731214062470414,0,0,0,0,8.592334616291364,6.141824521176476,8.377113185020846,3.6663715520527607,0
14.51125462310301,1.4293643672928558,5.16059009416141,7.85680228090971,0,0,0,0,11.937668495364386,9.909510510235801,1.7610372597924706,14.096923579894975,0
16.39893502592279,16.680231801790132,9.899310503079361,18.95261573928756,0,0,0,0,12.522526892529477,13.008920119901862,16.93744955583606,9.091024679432893,0
